#NAME	SRR13061234	SRR13061235	SRR13061236	SRR13061237	SRR13061238	SRR13061239	SRR13061240	SRR13061241	SRR13061242	SRR24889334	SRR24889335	SRR24889336	SRR24889338	SRR24889339	SRR24889340	SRR24889341	SRR24889342	SRR24889343	SRR24889344	SRR24889345	SRR24889346	SRR24889347	SRR24889349	SRR24889350	SRR24889351
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sebaldella;s__Sebaldella_termitidis	0	7.49E-05	3.91E-05	2.89E-05	8.03E-06	2.50E-05	0	1.85E-05	3.40E-06	3.70E-06	3.25E-05	0	2.47E-05	1.19E-05	2.99E-05	3.75E-05	3.33E-05	1.90E-05	0	1.52E-05	0	8.18E-06	1.51E-05	1.66E-05	2.05E-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia_amnii	0	0.000463136	3.35E-05	3.62E-05	4.01E-05	0.000139974	2.54E-05	1.85E-05	6.81E-06	4.44E-06	3.00E-05	6.01E-05	7.92E-05	3.18E-05	0.000141722	8.75E-05	5.60E-05	2.84E-05	1.43E-05	3.05E-05	0	1.64E-05	4.30E-06	0.000172922	3.33E-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Streptobacillus;s__Streptobacillus_moniliformis	0	0.000333731	0.000122991	4.52E-05	4.01E-05	6.00E-05	5.45E-05	1.44E-05	0.000136126	1.04E-05	6.00E-05	6.01E-05	3.46E-05	5.16E-05	4.39E-05	4.75E-05	3.48E-05	2.84E-05	5.71E-06	4.35E-06	0	3.27E-05	1.08E-05	0.000126366	3.33E-05
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas_aurantiaca	0	0	1.68E-05	1.81E-06	0	0	1.45E-05	2.06E-06	1.02E-05	3.70E-06	0	0	4.95E-06	0	0	6.25E-07	1.51E-06	1.90E-06	8.56E-06	6.53E-06	0	6.54E-06	4.30E-06	3.33E-06	2.56E-06
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas_phototrophica	0	0	5.59E-06	3.62E-06	0	0	3.63E-06	0	3.40E-06	0	5.00E-06	0	0	0	5.99E-06	1.25E-06	6.06E-06	3.79E-06	0	2.18E-06	0	8.18E-06	4.30E-06	0	0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__Gemmatirosa_kalamazoonesis	0	1.36E-05	0	1.27E-05	8.03E-06	2.00E-05	7.27E-06	2.06E-06	6.81E-06	7.40E-07	1.00E-05	0	4.95E-06	0	2.00E-06	3.75E-06	4.54E-06	1.90E-06	0	1.09E-05	0	9.81E-06	6.46E-06	6.98E-05	1.54E-05
k__Bacteria;p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__Ignavibacterium;s__Ignavibacterium_album	0	0	1.68E-05	7.23E-06	0	5.00E-06	1.09E-05	2.06E-06	0	7.40E-07	7.50E-06	0	0	1.99E-05	1.60E-05	6.25E-06	3.03E-06	3.79E-06	5.71E-06	4.35E-06	0	8.18E-06	8.61E-06	0	0
k__Bacteria;p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__Melioribacter;s__Melioribacter_roseus	0	6.81E-06	5.59E-06	1.27E-05	0	5.00E-06	2.54E-05	0	3.40E-06	0	1.75E-05	0	1.48E-05	1.99E-05	1.40E-05	6.88E-06	3.03E-06	7.58E-06	2.85E-06	2.18E-06	0	4.91E-06	6.46E-06	1.33E-05	1.28E-05
k__Bacteria;p__Kiritimatiellaeota;c__Kiritimatiellae;o__Kiritimatiellales;f__Kiritimatiellaceae;g__Kiritimatiella;s__Kiritimatiella_glycovorans	0	0	0	3.62E-06	0	0	0	0	6.81E-06	0	2.25E-05	0	0	3.97E-06	2.00E-06	1.25E-06	1.51E-06	1.90E-06	0	1.09E-05	0	0	2.15E-06	0	0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Leptospirillum;s__Leptospirillum_ferriphilum	0.000151378	0	0	0	0	0	3.63E-06	2.06E-06	0	2.96E-06	0	0	0	3.97E-06	2.00E-06	3.13E-06	0	7.58E-06	0	0	0	0	2.15E-06	3.33E-06	0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Leptospirillum;s__Leptospirillum_ferrooxidans	0	0	5.59E-06	3.62E-06	0	0	0	2.06E-06	0	0	2.50E-06	0	0	0	0	0	0	0	0	2.18E-06	0	0	0	3.33E-06	0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Leptospirillum;s__Leptospirillum_sp._Group_II_'CF-1'	0	0	0	0	0	0	0	0	3.40E-06	0	2.50E-06	0	0	0	0	0	0	1.90E-06	0	0	0	0	2.15E-06	0	0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__Candidatus_Nitrospira_inopinata	0	0	0	7.23E-06	0	0	3.63E-06	0	0	0	2.50E-06	0	0	3.97E-06	0	3.75E-06	1.51E-06	1.90E-06	0	4.35E-06	0	0	4.30E-06	0	1.02E-05
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__Nitrospira_defluvii	0	0	1.12E-05	1.27E-05	8.03E-06	0	3.63E-06	0	1.70E-05	7.40E-06	5.00E-06	0	9.90E-06	3.97E-06	9.98E-06	2.50E-06	3.94E-05	7.58E-06	0	4.35E-06	0	4.91E-06	0	0	2.56E-06
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__Nitrospira_japonica	0	0	5.59E-06	3.62E-06	0	5.00E-06	0	4.11E-06	3.40E-06	0	0	0	0	0	0	0	3.03E-06	1.90E-06	0	4.35E-06	0	3.27E-06	0	3.33E-06	0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__Nitrospira_moscoviensis	0	6.81E-06	0	0	8.03E-06	5.00E-06	3.63E-06	2.06E-06	3.40E-06	2.22E-06	2.50E-06	0	1.48E-05	3.97E-06	2.00E-06	2.50E-06	6.06E-06	7.58E-06	0	2.18E-06	0	1.64E-06	2.15E-06	3.33E-06	0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Thermodesulfovibrio;s__Thermodesulfovibrio_yellowstonii	0	6.81E-06	1.68E-05	7.23E-06	0	5.00E-06	7.27E-06	1.03E-05	1.02E-05	0	7.50E-06	0	0	3.97E-06	7.98E-06	5.00E-06	0	5.69E-06	0	2.18E-06	0	0	2.15E-06	6.65E-06	5.12E-06
k__Bacteria;p__Planctomycetes;c__Candidatus_Brocadiae;o__Candidatus_Brocadiales;f__Candidatus_Brocadiaceae;g__Candidatus_Kuenenia;s__Candidatus_Kuenenia_stuttgartiensis	0	0	1.12E-05	5.42E-06	8.03E-06	0	0	0	3.40E-06	0	0	6.01E-05	0	0	5.99E-06	2.50E-06	3.03E-06	1.90E-06	0	0	0	0	2.15E-06	0	7.68E-06
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Phycisphaera;s__Phycisphaera_mikurensis	0	1.36E-05	0	7.23E-06	8.03E-06	5.00E-06	7.27E-06	4.11E-06	2.04E-05	2.96E-06	7.50E-06	0	9.90E-06	0	5.99E-06	5.00E-06	3.03E-06	1.90E-06	0	2.18E-06	0	4.91E-06	2.15E-06	9.98E-06	5.12E-06
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalosphaeraceae;g__Anaerohalosphaera;s__Anaerohalosphaera_lusitana	0	6.81E-06	1.12E-05	5.42E-06	0	0	7.27E-06	0	3.40E-06	1.48E-06	0	0	4.95E-06	7.94E-06	2.00E-06	6.88E-06	1.51E-06	1.90E-06	0	0	0	4.91E-06	2.15E-06	0	1.02E-05
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Sedimentisphaerales;f__Sedimentisphaeraceae;g__Limihaloglobus;s__Limihaloglobus_sulfuriphilus	0	6.81E-06	1.12E-05	9.04E-06	0	0	1.09E-05	6.17E-06	3.40E-06	7.40E-07	1.00E-05	0	1.98E-05	3.97E-06	5.99E-06	3.13E-06	3.03E-06	3.79E-06	0	0	0	0	2.15E-06	3.33E-06	7.68E-06
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Sedimentisphaerales;f__Sedimentisphaeraceae;g__Sedimentisphaera;s__Sedimentisphaera_cyanobacteriorum	0	0	5.59E-06	0	0	0	0	0	0	2.22E-06	2.50E-06	0	4.95E-06	0	2.00E-06	1.25E-06	3.03E-06	0	0	0	0	0	0	0	2.56E-06
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Sedimentisphaerales;f__Sedimentisphaeraceae;g__Sedimentisphaera;s__Sedimentisphaera_salicampi	0	1.36E-05	1.68E-05	3.62E-06	0	1.00E-05	7.27E-06	0	3.40E-06	7.40E-07	5.00E-06	0	0	0	5.99E-06	0	1.51E-06	0	2.85E-06	4.35E-06	0	3.27E-06	0	6.65E-06	2.56E-06
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__Gemmata_obscuriglobus	0	6.81E-06	0	7.23E-06	0	0	7.27E-06	4.11E-06	1.36E-05	7.40E-07	1.00E-05	0	0	0	2.00E-06	5.00E-06	1.51E-06	1.90E-06	0	0	0	9.81E-06	4.30E-06	0	1.28E-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__Gemmata_sp._SH-PL17	0.000302755	0	1.68E-05	1.81E-06	8.03E-06	0	3.63E-06	2.06E-06	0	1.48E-06	5.00E-06	0	4.95E-06	3.97E-06	0	3.75E-06	4.54E-06	1.90E-06	5.71E-06	2.18E-06	5.68E-05	8.18E-06	6.46E-06	0	2.56E-06
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Isosphaerales;f__Isosphaeraceae;g__Aquisphaera;s__Aquisphaera_giovannonii	0	0	5.59E-06	1.08E-05	1.61E-05	2.00E-05	0	8.23E-06	1.02E-05	1.48E-06	1.00E-05	0	0	3.97E-06	9.98E-06	2.50E-06	1.67E-05	5.69E-06	0	8.71E-06	0	1.14E-05	1.29E-05	2.33E-05	1.02E-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Isosphaerales;f__Isosphaeraceae;g__Isosphaera;s__Isosphaera_pallida	0	0	5.59E-06	1.81E-06	8.03E-06	5.00E-06	1.09E-05	0	0	1.48E-06	5.00E-06	0	0	0	0	6.25E-07	4.54E-06	0	0	0	0	8.18E-06	4.30E-06	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Isosphaerales;f__Isosphaeraceae;g__Paludisphaera;s__Paludisphaera_borealis	0	0	5.59E-06	1.81E-06	8.03E-06	1.50E-05	7.27E-06	2.06E-06	0	7.40E-07	2.50E-06	0	0	3.97E-06	3.99E-06	2.50E-06	4.54E-06	0	2.85E-06	4.35E-06	0	6.54E-06	6.46E-06	1.66E-05	1.02E-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Isosphaerales;f__Isosphaeraceae;g__Singulisphaera;s__Singulisphaera_acidiphila	0	0	5.59E-06	5.42E-06	8.03E-06	5.00E-06	7.27E-06	6.17E-06	3.40E-06	2.22E-06	7.50E-06	0	4.95E-06	0	5.99E-06	2.50E-06	4.54E-06	0	0	2.18E-06	0	1.64E-06	4.30E-06	3.33E-06	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Lacipirellulaceae;g__Bythopirellula;s__Bythopirellula_goksoyri	0	2.04E-05	5.59E-06	3.62E-06	8.03E-06	0	7.27E-06	2.06E-06	3.40E-06	2.96E-06	2.50E-06	0	0	3.97E-06	3.99E-06	4.38E-06	3.03E-06	5.69E-06	0	4.35E-06	0	1.64E-06	0	0	1.02E-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Mariniblastus;s__Mariniblastus_fucicola	0	6.81E-06	1.12E-05	3.62E-06	0	0	3.63E-06	0	0	7.40E-07	7.50E-06	0	0	3.97E-06	3.99E-06	0	1.51E-06	0	0	2.18E-06	0	3.27E-06	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__Pirellula_sp._SH-Sr6A	0	0	5.59E-06	1.81E-06	0	5.00E-06	7.27E-06	2.06E-06	6.81E-06	0	1.00E-05	0	0	7.94E-06	2.00E-06	3.13E-06	6.06E-06	0	0	8.71E-06	0	1.80E-05	4.30E-06	2.99E-05	1.02E-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__Pirellula_staleyi	0	6.81E-06	1.12E-05	1.81E-06	0	5.00E-06	0	0	0	1.48E-06	7.50E-06	0	0	1.19E-05	0	1.25E-06	0	0	0	2.18E-06	0	4.91E-06	4.30E-06	0	5.12E-06
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__Rhodopirellula_baltica	0	0	2.24E-05	3.62E-06	0	0	0	2.06E-06	6.81E-06	0	5.00E-06	0	0	7.94E-06	2.00E-06	3.13E-06	1.51E-06	7.58E-06	0	2.18E-06	0	3.27E-06	4.30E-06	0	2.56E-06
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Roseimaritima;s__Roseimaritima_ulvae	0	6.81E-06	5.59E-06	3.62E-06	0	0	0	4.11E-06	6.81E-06	1.48E-06	7.50E-06	0	4.95E-06	3.97E-06	5.99E-06	4.38E-06	3.03E-06	1.90E-06	0	2.18E-06	0	3.27E-06	1.29E-05	6.65E-06	5.12E-06
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Thermoguttaceae;g__Thermogutta;s__Thermogutta_terrifontis	0	1.36E-05	5.59E-06	7.23E-06	0	0	1.82E-05	0	0	0	0	0	0	3.97E-06	0	6.25E-07	0	1.90E-06	0	0	0	4.91E-06	4.30E-06	3.33E-06	5.12E-06
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Fuerstia;s__Fuerstia_marisgermanicae	0	0	1.12E-05	1.27E-05	8.03E-06	0	3.63E-06	4.11E-06	3.40E-06	1.48E-06	5.00E-06	0	4.95E-06	7.94E-06	3.99E-06	1.25E-06	1.51E-06	5.69E-06	0	2.18E-06	0	4.91E-06	4.30E-06	0	5.12E-06
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Gimesia;s__Gimesia_maris	0	0	0	1.81E-06	0	0	0	0	0	0	0	0	0	3.97E-06	0	6.25E-07	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Gimesia;s__Gimesia_sp._E7	0	0	0	1.81E-06	0	0	0	2.06E-06	0	1.48E-06	5.00E-06	0	0	0	0	2.50E-06	1.51E-06	3.79E-06	0	2.18E-06	0	0	0	3.33E-06	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces;s__Planctomyces_sp._SH-PL14	0	6.81E-06	5.59E-06	5.42E-06	0	0	7.27E-06	6.17E-06	6.81E-06	7.40E-07	7.50E-06	0	4.95E-06	3.97E-06	2.00E-06	0	6.06E-06	1.90E-06	0	4.35E-06	0	6.54E-06	2.15E-06	6.65E-06	2.56E-06
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces;s__Planctomyces_sp._SH-PL62	0	6.81E-06	0	3.62E-06	1.61E-05	5.00E-06	0	2.06E-06	3.40E-06	0	5.00E-06	0	9.90E-06	1.59E-05	5.99E-06	0	0	3.79E-06	2.85E-06	2.18E-06	0	0	8.61E-06	0	1.02E-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctopirus;s__Planctopirus_ephydatiae	0	0	1.12E-05	0	0	0	7.27E-06	2.06E-06	0	0	0	0	0	0	2.00E-06	0	0	0	0	0	0	0	4.30E-06	0	7.68E-06
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctopirus;s__Planctopirus_limnophila	0	0	0	3.62E-06	0	0	0	2.06E-06	3.40E-06	0	2.50E-06	0	0	0	0	6.25E-07	1.51E-06	0	0	0	0	0	0	0	0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Rubinisphaera;s__Rubinisphaera_brasiliensis	0	0	0	3.62E-06	0	0	1.09E-05	4.11E-06	1.02E-05	0	0	0	0	3.97E-06	2.00E-06	0	0	0	0	4.35E-06	0	1.64E-06	4.30E-06	0	2.56E-06
k__Bacteria;p__Proteobacteria;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;s__Acidithiobacillus_caldus	0	0	5.59E-06	9.04E-06	0	0	0	2.06E-06	0	2.96E-06	0	0	0	0	0	2.50E-06	3.03E-06	1.90E-06	0	2.18E-06	0	4.91E-06	0	3.33E-06	2.56E-06
k__Bacteria;p__Proteobacteria;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;s__Acidithiobacillus_ferrivorans	0	0	1.68E-05	5.42E-06	0	0	3.63E-06	0	0	3.70E-06	7.50E-06	0	2.47E-05	7.94E-06	5.99E-06	5.00E-06	6.06E-06	5.69E-06	0	0	0	6.54E-06	4.30E-06	1.66E-05	7.68E-06
k__Bacteria;p__Proteobacteria;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;s__Acidithiobacillus_ferrooxidans	0	0	0	0	0	0	0	0	0	0	5.00E-06	0	0	0	2.00E-06	6.25E-07	0	0	0	0	0	3.27E-06	2.15E-06	0	0
k__Bacteria;p__Proteobacteria;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae;g__Acidithiobacillus;s__Acidithiobacillus_thiooxidans	0	0	5.59E-06	7.23E-06	0	0	3.63E-06	0	6.81E-06	0	0	0	0	7.94E-06	0	6.25E-07	1.51E-06	1.90E-05	2.85E-06	2.18E-06	0	3.27E-06	2.15E-06	3.33E-06	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis;s__Asticcacaulis_excentricus	0	2.04E-05	5.59E-06	7.23E-06	1.61E-05	0	0	2.06E-06	6.81E-06	5.18E-06	1.50E-05	6.01E-05	9.90E-06	0	5.99E-06	7.50E-06	1.51E-06	7.58E-06	0	8.71E-06	0	1.64E-06	8.61E-06	3.33E-06	2.56E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_diminuta	0	6.81E-06	0	1.81E-06	0	5.00E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_naejangsanensis	0	0	5.59E-06	1.27E-05	1.61E-05	5.00E-06	0	2.06E-06	3.40E-06	2.96E-06	5.00E-06	0	9.90E-06	3.97E-06	3.99E-06	6.25E-07	1.51E-06	9.48E-06	0	6.53E-06	0	4.91E-06	6.46E-06	3.33E-06	5.12E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_sp._Bb-A	0	6.81E-06	0	0	0	0	0	0	0	7.40E-07	0	0	0	0	0	1.25E-06	0	0	2.85E-06	2.18E-06	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_sp._DS20	0	0	0	0	0	0	0	2.06E-06	3.40E-06	2.96E-06	0	0	0	0	0	0	0	0	0	0	0	1.64E-06	4.30E-06	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_sp._GW460-12-10-14-LB2	0	6.81E-06	0	0	0	0	0	0	0	1.48E-06	2.50E-06	0	0	3.97E-06	2.00E-06	0	3.03E-06	0	0	0	5.68E-05	3.27E-06	8.61E-06	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_sp._LM2	0	0	5.59E-06	3.62E-06	0	0	3.63E-06	0	3.40E-06	0	0	0	0	3.97E-06	2.00E-06	6.25E-07	0	0	0	0	5.68E-05	3.27E-06	2.15E-06	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_sp._M20	0	0	0	3.62E-06	0	1.00E-05	0	2.06E-06	0	0	2.50E-06	0	0	3.97E-06	2.00E-06	6.25E-07	3.03E-06	3.79E-06	2.85E-06	4.35E-06	0	1.64E-06	6.46E-06	3.33E-06	2.56E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_sp._MF30-B	0	6.81E-06	0	0	0	0	0	0	1.36E-05	1.48E-06	1.25E-05	0	4.95E-06	0	7.98E-06	0	1.06E-05	0	0	0	0	8.18E-06	1.08E-05	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_sp._SGAir0440	0	6.81E-06	2.24E-05	3.62E-06	0	0	0	4.11E-06	0	1.41E-05	0	0	9.90E-06	1.59E-05	2.00E-06	6.25E-07	0	0	0	0	0	6.54E-06	1.08E-05	3.33E-06	2.56E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_subvibrioides	0	0	0	1.81E-06	8.03E-06	0	0	0	6.81E-06	7.40E-07	2.50E-06	0	0	3.97E-06	2.00E-06	1.88E-06	6.06E-06	3.79E-06	0	0	0	8.18E-06	6.46E-06	3.33E-06	2.56E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_vancanneytii	0	6.81E-06	0	1.81E-06	0	0	0	0	0	0	0	0	0	0	0	1.25E-06	0	0	0	0	0	0	1.94E-05	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas_vesicularis	0	0	5.59E-06	3.62E-06	0	0	0	2.06E-06	0	0	5.00E-06	0	0	0	0	6.25E-07	0	0	0	0	0	1.64E-06	6.46E-06	0	2.56E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter_flavus	0	0	1.12E-05	1.81E-06	0	5.00E-06	0	0	0	0	7.50E-06	0	4.95E-06	3.97E-06	2.00E-06	0	9.09E-06	3.79E-06	0	4.35E-06	0	6.54E-06	4.30E-06	1.66E-05	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter_henricii	0	0	1.12E-05	0	0	0	3.63E-06	0	0	0	0	0	4.95E-06	1.19E-05	0	1.88E-06	6.06E-06	0	0	0	0	6.54E-06	0	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter_mirabilis	0	0	5.59E-06	3.62E-06	0	0	0	0	0	3.70E-06	0	0	0	0	0	2.50E-06	3.03E-06	7.58E-06	5.71E-06	4.35E-06	0	6.54E-06	6.46E-06	3.33E-06	5.12E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter_segnis	0	0	0	0	0	0	3.63E-06	0	0	0	7.50E-06	0	9.90E-06	3.97E-06	2.00E-06	3.13E-06	6.06E-06	0	2.85E-06	2.18E-06	0	3.27E-06	0	6.65E-06	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter_sp._FWC26	0.000151378	0	5.59E-06	1.08E-05	8.03E-06	0	3.63E-06	2.06E-06	3.40E-06	4.44E-06	2.50E-06	6.01E-05	4.95E-06	1.99E-05	5.99E-06	3.75E-06	9.09E-06	0	0	6.53E-06	0	4.91E-06	8.61E-06	2.99E-05	2.56E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter_sp._K31	0	0	1.12E-05	9.04E-06	1.61E-05	5.00E-06	7.27E-06	2.06E-06	0	7.40E-07	7.50E-06	0	0	3.97E-06	9.98E-06	3.75E-06	7.57E-06	1.90E-06	0	2.18E-06	0	8.18E-06	2.15E-06	4.66E-05	2.56E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter_vibrioides	0	0	5.59E-06	1.08E-05	0	0	7.27E-06	2.06E-06	3.40E-06	4.44E-06	1.00E-05	0	0	3.97E-06	0	3.13E-06	1.51E-06	1.14E-05	0	0	0	4.91E-06	4.30E-06	0	0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__Phenylobacterium_sp._HYN0004	0	0	5.59E-06	0	0	0	0	2.06E-06	3.40E-06	7.40E-07	2.50E-06	0	4.95E-06	0	3.99E-06	1.88E-06	0	1.90E-06	0	0	0	0	4.30E-06	0	5.12E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__Phenylobacterium_zucineum	0	2.72E-05	5.59E-06	5.42E-06	8.03E-06	0	3.63E-06	1.03E-05	0	1.48E-06	2.50E-06	0	4.95E-06	7.94E-06	7.98E-06	6.25E-07	1.51E-06	5.69E-06	5.71E-06	2.18E-06	0	4.91E-06	4.30E-06	3.33E-06	2.56E-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Emcibacterales;f__Emcibacteraceae;g__Emcibacter;s__Emcibacter_congregatus	0	0	1.68E-05	1.27E-05	0	0	0	0	3.40E-06	0	7.50E-06	0	4.95E-06	0	5.99E-06	1.88E-06	3.03E-06	1.90E-06	0	4.35E-06	0	4.91E-06	4.30E-06	2.33E-05	2.56E-06
