#NAME	SRR24889296	SRR24889327	SRR24889328	SRR24889329	SRR24889330	SRR24889331	SRR24889332	SRR24889333	SRR29195097	SRR29195098	SRR29195099	SRR29195100	SRR29195101	SRR29195102	SRR29195103	SRR29195104
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida	4.81E-05	0.000767656	0	0.01029602	0	0.00026488	0	7.53E-05	0	3.47E-05	0.000125423	0.000242405	0.001374388	0.000984252	0	0.00744186
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._I-G2	0.00169622	0.000426476	0.001123175	0.000663787	0.001652072	0.00648955	0.00036539	0.00082875	0.001846836	0.002013959	0.00075254	0.000404008	0	0	0.001204031	0.001860465
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Capnocytophaga|s__Capnocytophaga_sputigena	0.000336838	0.000426476	0.000374392	0.00037094	0.000295141	0.000476783	0.010596317	0.005123182	0.000779775	0.000659745	0.000125423	0	0	0	0.000455895	0.000930233
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_haemolyticus	0	0	0.000748783	0.001217756	0.002854233	0.000688687	0.000511546	0.00738341	0.005499466	0.000416681	0.00037627	0	0	0	0.000151965	0.000930233
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Tannerella|s__Tannerella_sp._oral_taxon_HOT-286	0.001383442	0	0.008985399	0.002035288	0.000241152	0.000794639	0.000511546	0.000452046	0.002831815	0.000520851	0.001254233	8.08E-05	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_stutzeri	4.81E-05	0.000682361	0	0.003272568	1.80E-05	0.000927079	0	0.000301364	0	0.00010417	0.000125423	0	0.001584979	0.000328084	1.17E-05	0.010232558
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus	0.001515771	0.000426476	0.004118308	0.001320253	0.000835034	0.001244934	0.00073078	0.001431477	0.001805795	0.001006979	0	0.000242405	0	0.000328084	0.002092441	0
d__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae|g__Gloeocapsa|s__Gloeocapsa_sp._PCC_7428	0	0	0	2.44E-06	0	0	7.31E-05	0	0	3.47E-05	0	0	0	0	0	0.016744186
d__Viruses|o__Caudovirales|f__Siphoviridae|g__Nonanavirus|s__Proteus_phage_VB_PmiS-Isfahan	3.61E-05	0	0.003743916	0.000136662	2.52E-05	7.95E-05	0.001388483	0.000527386	8.21E-05	0.000277787	0.00037627	0.000888817	5.54E-05	0.000492126	0.000128586	0.008372093
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia	4.81E-05	0.000767656	0.000748783	0.00049784	0.001346132	0.000105952	0	0	8.21E-05	3.47E-05	0	0	0.002593602	0.008038058	1.17E-05	0.001860465
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus	0.000974424	0.000255885	0.002995133	0.000412426	0.001443313	0.000927079	0.000292312	0.000527386	0.00155955	0.00243064	0.00188135	0.00105042	1.11E-05	0	0.001133893	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Cellvibrio|s__Cellvibrio_sp._KY-GH-1	0	0	0	0	0	0	0	0	0	0	0	8.08E-05	0	0	0	0.015813953
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_haemolyticus	4.81E-05	0.00017059	0.000374392	4.88E-06	1.08E-05	0	0	0	0	0	0	0	0.000243843	0.01476378	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoanaerobaculum|s__Lachnoanaerobaculum_umeaense	2.41E-05	8.53E-05	0.003369525	0.001166508	0.000320336	0.001801181	7.31E-05	0.000150682	0.000656653	0.001354214	0.000627117	0.005332902	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Moraxella|s__Moraxella_osloensis	0	0	0	5.61E-05	1.08E-05	0	0.000146156	0.001205455	0	0	0	0	0	0	2.34E-05	0.013023256
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|g__Gemella|s__Gemella_morbillorum	7.22E-05	0.000852951	0.003743916	0.003365302	0.001680866	0.002039573	0	0	0.001313305	0.000798639	0	0.000242405	0	0	0.000268861	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Cellvibrio|s__Cellvibrio_sp._PSBB006	0	0	0.000374392	0	0	0	0	0	0	0	0	0	0	0	0	0.013953488
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_epidermidis	3.61E-05	0.00017059	0	4.88E-06	2.88E-05	0	0.000146156	0.000150682	0	0	0	0.000242405	2.22E-05	0.012467192	8.18E-05	0.000930233
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_uli	9.62E-05	8.53E-05	0.007862224	0.001098177	2.52E-05	0.000158928	0	0	0.001518509	0.000659745	0.002006773	0.000404008	0	0.000164042	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._FDAARGOS_192	0.000661646	0	0.003369525	0.000224516	0.001756451	0.000291368	0	0	0.000738734	0.002500087	0.001630503	0.00258565	0	0	0.000210413	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_hongkongensis	6.01E-05	0	0	0.000522244	0.000115177	0.000211904	0	7.53E-05	0.004186161	0.00111115	0.002257619	0.005009696	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter_xylosoxidans	2.41E-05	0.00017059	0.001871958	3.66E-05	3.60E-06	5.30E-05	0	7.53E-05	0	0.00010417	0	0	0.010174902	0.000328084	1.17E-05	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia_mirabilis	1.20E-05	0.00366769	0.003369525	0.001195793	0	5.30E-05	0	7.53E-05	0.00205204	0.00010417	0.001254233	8.08E-05	0.000199508	0	0	0
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_hongkongensis	0.005329259	0.000255885	0.000748783	1.71E-05	0.000223156	0.002119037	0	0	0.001190183	0.000451405	0	0.000969619	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_suis	0.002008998	0.000426476	0.001497566	0.000490519	0.000500301	0.000344343	0.000219234	0	0.001887877	0.001006979	0.000501693	0	0	0.000492126	0.00184696	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	0.000673676	0.00034118	0.00224635	0.000222076	0.000698261	0.000185416	0	0.000226023	0.000697694	0.001944512	0.000501693	0.000969619	0	0.00082021	0.000748136	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Ralstonia|s__Ralstonia_pickettii	2.41E-05	0	0.000748783	0.000178149	1.44E-05	5.30E-05	7.31E-05	0.000602727	0	0.000277787	0	0.000808016	0.003314048	0.000328084	2.34E-05	0.00372093
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_fusca	0.000709766	8.53E-05	0.001123175	0.000173268	0.000143971	0.000582735	0	0.000150682	0.00102602	0.002013959	0.001379656	0.002747253	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_intermedius	0.001202993	0	0	0.000241599	0.001083385	0.001086006	7.31E-05	0.000602727	0.001846836	0.001701448	0.00037627	0.000323206	0	0	0.001543029	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_palustris	0.000192479	0	0	4.88E-06	0	5.30E-05	0	0.000150682	8.21E-05	3.47E-05	0	0	0.000188424	0	2.34E-05	0.009302326
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	1.20E-05	0	0	0.000134222	7.20E-05	5.30E-05	0.000219234	0.000527386	0	0	0	8.08E-05	0	0.008694226	0	0
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis	0	0	0.00224635	0.001962076	8.64E-05	0.00026488	0.000146156	0.000527386	0.002093081	0.002013959	0	0.000242405	1.11E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_radicidentis	0	0	0.000374392	9.52E-05	0.000104379	0.003337483	0.000219234	0.000904091	0.000615612	0.000312511	0.000501693	0.000727214	1.11E-05	0	0.000268861	0.001860465
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc|s__Nostoc_sp._'Peltigera_membranacea_cyanobiont'_N6	0	0	0.000374392	0	7.20E-06	0	0	0	0	0	0.000125423	0	0	0	1.17E-05	0.008372093
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_milleri	9.62E-05	0	0	0.000178149	0.001335335	0.00156279	0.000876937	0.001356137	0.00049249	0.000590298	0.00112881	0.000161603	0	0	0.000829963	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Cupriavidus|s__Cupriavidus_nantongensis	0	0	0	5.61E-05	0	0	0	0	0	0	0.000250847	0	0.008279577	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._HSISS3	0.000228569	0	0.003369525	0.000229397	0.000734254	0.000211904	0.000146156	0	0.000574571	0.000833362	0.000501693	0.00105042	0	0	0.000502654	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp._oral_taxon_897	1.20E-05	0	0.000374392	0.000109818	0.000187163	0.003628851	0.000292312	0.000301364	0.000574571	0.000277787	0.000125423	0.00105042	2.22E-05	0	0.000163655	0.000930233
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_cinerea	0	0	0.000748783	0.000571052	0.001061789	0.000821127	0.001096171	0.000226023	0.000451449	0.000173617	0	0	0	0	0.000490964	0.001860465
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_lactamica	0	0	0.000374392	0.000658906	0.001886025	0.000688687	0.001315405	0.000452046	0.000738734	0.000277787	0.000627117	0	0	0	0.000479274	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Ralstonia|s__Ralstonia_solanacearum	0	8.53E-05	0	4.88E-05	3.60E-06	0.000158928	7.31E-05	0.000301364	0	3.47E-05	0	0	0.006783268	0	0	0
d__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales|f__Chroococcidiopsidaceae|g__Chroococcidiopsis|s__Chroococcidiopsis_thermalis	0	0	0	0	0	0	0	0	0	0	0	0	1.11E-05	0	0	0.00744186
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_trevisanii	0.001046604	0	0	7.08E-05	0.000161968	0.002569332	0.000146156	0	0.001723713	0.000451405	0	0.001212023	0	0	2.34E-05	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_cereus	3.61E-05	0.00017059	0	1.46E-05	2.16E-05	0	0	7.53E-05	8.21E-05	6.94E-05	0.000125423	0	2.22E-05	0.006725722	3.51E-05	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Pasteurella|s__Pasteurella_multocida	3.61E-05	0.00017059	0.000374392	4.39E-05	0.000190762	0.000317856	0.000146156	0.000226023	0.000451449	3.47E-05	0.000250847	0	4.43E-05	0	4.68E-05	0.004651163
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_aphrophilus	0	0	0.000748783	0.002306172	0.000500301	0.00116547	0.000292312	7.53E-05	0.000205204	0.000312511	0.001003386	0	0	0	5.84E-05	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Marmoricola|s__Marmoricola_scoriae	0	0	0	4.88E-06	0	0	0	0	0	0	0	0	6.65E-05	0	0	0.006511628
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Cellvibrio|s__Cellvibrio_sp._PSBB023	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006511628
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga|s__Methylophaga_nitratireducenticrescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006511628
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales|f__Cellvibrionaceae|g__Cellvibrio|s__Cellvibrio_sp._KY-YJ-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006511628
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_sputigena	0	0.00017059	0.002620741	8.30E-05	8.64E-05	0.002251477	0	7.53E-05	0.000328326	0.000416681	0	0.000323206	0	0	0	0
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_sp._oral_taxon_478	0	0	0.003369525	3.90E-05	3.60E-06	0.000105952	0	0.000150682	0.000164163	0.000347234	0.00112881	0.000888817	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp._HSISS2	0.000806005	8.53E-05	0.001497566	0.000146424	0.000485903	2.65E-05	0.000146156	0	0.000369367	0.001458384	0	0.000323206	1.11E-05	0	0.000806584	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_cardiffensis	6.01E-05	0	0.004118308	0.000815091	2.88E-05	7.95E-05	0	7.53E-05	0	0.000138894	0	0.000808016	0	0	2.34E-05	0
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_rodentium	0.000745856	8.53E-05	0	0.000214755	0.000140372	0.000370831	0	0	0.000574571	0.001388937	0.001254233	0.001212023	0	0	0.000151965	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_howellii	0	0	0	5.12E-05	0.000122376	0.003549387	0.000511546	0.000301364	0.000410408	0.000312511	0.000125423	0.000565611	0	0	0.000175344	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_paradoxus	0	0	0	2.44E-05	3.60E-06	2.65E-05	0	0	0	0	0	0	0.005131786	0	0	0.000930233
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium	0	0	0	1.95E-05	0.000287943	0.001271422	0	0	0.004268243	0.000208341	0	0	0	0	0	0
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_hofstadii	0.001118784	8.53E-05	0.001123175	5.86E-05	0.00010078	0.000556247	0	0.000226023	0.00102602	0.000243064	0.000627117	0.000888817	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae|g__Scytonema|s__Scytonema_sp._HK-05	0	0	0.000374392	0	0	0	0	0	0	0	0	8.08E-05	1.11E-05	0	0	0.005581395
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_salivarium	0	0	0.002995133	0.000771164	5.76E-05	0.000317856	0.000292312	0.000602727	0.000164163	0.000138894	0.000250847	0.000404008	0	0	0	0
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum	0	0.000597066	0.001497566	0.000107377	0.000183564	0.000397319	7.31E-05	0	0.001231224	0	0.00037627	0.000565611	0	0	0	0.000930233
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_aureus	6.01E-05	0	0.000374392	0.003094419	2.16E-05	2.65E-05	7.31E-05	0	0.000123122	0	0.000125423	0	3.33E-05	0	0.00183527	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc|s__Nostoc_flagelliforme	0	0	0	0	0	0	0	0	0	0	0	8.08E-05	0	0	0	0.005581395
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp._MYb193	2.41E-05	0.00017059	0.003743916	7.32E-06	0	5.30E-05	0	0	8.21E-05	3.47E-05	0.000125423	8.08E-05	0	0.000328084	3.51E-05	0.000930233
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix_brevissima	0	0	0	0	3.60E-06	0	0	0	0	0	0	0	0	0	0	0.005581395
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paracasei	0	0	0	4.88E-06	0.000133174	0	0	0	0	0	0	0	4.43E-05	0.005249344	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp._oral_taxon_848	0	0	0.000748783	0.000209874	2.88E-05	0.00026488	0	0	8.21E-05	0.000243064	0.00037627	0.001454428	0	0	8.18E-05	0.001860465
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Micrococcus|s__Micrococcus_luteus	7.22E-05	0	0	1.46E-05	1.80E-05	0	0.000146156	0.000150682	0	3.47E-05	0.00037627	8.08E-05	0	0.000656168	0	0.00372093
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Sorangium|s__Sorangium_cellulosum	0	8.53E-05	0.000374392	8.05E-05	0	0.000105952	7.31E-05	0	4.10E-05	0	0.000125423	0.000161603	0.000321429	0	1.17E-05	0.00372093
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp._FARSPH	0	0	0	0	0	0	7.31E-05	0	0	3.47E-05	0	0	0.000121921	0	0	0.004651163
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_kansasii	0.000457137	0.000426476	0.000374392	0.000222076	1.08E-05	0.001244934	0	0.000527386	4.10E-05	0	0.000250847	0.000484809	0.000277094	0.000492126	3.51E-05	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix_sp._NIES-2098	0	8.53E-05	0	0	7.20E-06	0	0	0	0	0	0	0	0	0	0	0.004651163
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae|g__Nostoc|s__Nostoc_sp._PCC_7524	0	8.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004651163
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_agalactiae	0.001455622	0.000682361	0	0.00012202	0.000136773	0.000503271	7.31E-05	0.000150682	0.000287286	0.000173617	0	8.08E-05	0	0	0.000935169	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_slackii	0	0	0	6.83E-05	0.000107979	0.002039573	0.000146156	0.000602727	0.000328326	0.000312511	0.000250847	0.000323206	0	0	0.00029224	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp._Chiba101	2.41E-05	0	0	5.12E-05	6.84E-05	0.00169523	0.000657702	0.000376705	0.000164163	0.000312511	0.000125423	0.000727214	0	0	0.000175344	0
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_enoeca	0.000264658	0	0	0.000292847	6.12E-05	0.000953567	7.31E-05	0.000150682	0.000246245	0.000659745	0.00037627	0.001131222	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_showae	3.61E-05	0	0.000748783	0.000300168	0.000374326	0.000768151	0	0	0.000328326	0.001562554	0	8.08E-05	0	0	0	0
d__Bacteria|p__Candidatus_Saccharibacteria|s__TM7_phylum_sp._oral_taxon_957	0	0	0.001497566	0.000234278	2.52E-05	0.000158928	0	0	0.000820816	0.001041703	0	0.000404008	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_matruchotii	4.81E-05	0	0	0.000217195	2.52E-05	0	0	0.000376705	0.000246245	0.000972256	0.002257619	0	0	0	2.34E-05	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum	0.000240599	0.000255885	0.001123175	2.44E-06	8.28E-05	0	0	0	8.21E-05	0.00010417	0.001379656	0.000242405	0	0.000492126	0.000140275	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_synxantha	0	0	0.001497566	0.000610098	0	0	7.31E-05	7.53E-05	0	0	0.000250847	0	0.000210592	0.000492126	0	0.000930233
d__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae|g__Calothrix|s__Calothrix_sp._PCC_7507	0	0	0.000374392	0	0	0	0	0	0	0	0	0	0	0	0	0.00372093
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter_spanius	0	0	0.000374392	7.32E-06	0	2.65E-05	0	0	0	3.47E-05	0	0	0.003535723	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_dokdonensis	1.20E-05	0	0	7.32E-06	0	0	0	0	0	3.47E-05	0	0.000161603	1.11E-05	0	0	0.00372093
d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae|g__Trichodesmium|s__Trichodesmium_erythraeum	0	0	0	2.44E-06	1.80E-05	0	0	0	0	0	0	0	1.11E-05	0.000164042	0	0.00372093
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp._dk561	0	8.53E-05	0	3.42E-05	3.96E-05	0.00156279	0.000584624	0.000301364	0.000205204	0.000138894	0.000250847	0.000484809	0	0	0.000222103	0
d__Bacteria|p__Cyanobacteria|o__Nostocales|s__Nostocales_cyanobacterium_HT-58-2	1.20E-05	0	0	7.32E-06	0	0	0	0	0	0	0.000125423	0	0	0	0	0.00372093
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acidifaciens	0	0.00034118	0	2.44E-06	0.000165567	0.000874103	0.000584624	0.000150682	4.10E-05	0.000381958	0.000501693	0.000727214	0	0	8.18E-05	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_constellatus	0.000132329	0	0	0.000112258	0.00080624	0.001059518	0.000511546	0.000150682	0.000123122	6.94E-05	0.000501693	0.000242405	0	0	0.000128586	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paraoceanicella|s__Paraoceanicella_profunda	0	0	0	0	0	2.65E-05	0	0	0	0	0	0	8.87E-05	0	0	0.00372093
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_sp._Arc7-R13	0	0	0	0	3.60E-06	0	0	0	0	3.47E-05	0	0	6.65E-05	0	0	0.00372093
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_schindleri	0	8.53E-05	0	4.88E-06	0	0	0	0	0	0	0	0	0	0	0	0.00372093
