SampleID	Group	PCoA1	PCoA2
1121PBRIDGE	PPMD	0.153930920765219	-0.109064554553872
1119PBRIDGE	PPMD	0.107414745249134	0.0202838849550192
1118PBRIDGE	HID	-0.319334096268452	-0.649293660018363
1117PBRIDGE	PAD	-0.62901720761199	0.274342477410119
1116PBRIDGE	NPD	-0.0858319011913364	-0.0445645280565674
1115PBRIDGE	HID	-0.283968170793432	-0.627124387368233
1114PBRIDGE	PAD	-0.63662213935071	0.277933937040482
1113PBRIDGE	PAD	-0.643719293223077	0.274606890398789
1112PBRIDGE	PPMD	0.222644052650276	0.0729336016153981
1011BRIDGE	NPD	0.185569946917473	0.0476959270310111
1001BRIDGE	HID	-0.324053322871096	-0.657710888991291
1000BRIDGE	NPD	0.23863048765756	0.0747928141140897
1084PBRIDGE	NPD	0.225974739524142	0.0691578768126391
1083PBRIDGE	NPD	0.215170748067412	0.0512246689443892
1082PBRIDGE	NPD	0.178621567258546	0.0609619240312115
1007BRIDGE	NPD	0.251629532457236	0.0715670006737214
1081PBRIDGE	PAD	-0.609944323777865	0.262057216786527
1080PBRIDGE	PPMD	-0.220042927762056	-0.0982016896499591
1079PBRIDGE	PPMD	-0.230969804710128	-0.125336052122238
1078PBRIDGE	NPD	0.223774833306111	0.0716550383018359
1077PBRIDGE	HID	-0.31778519322174	-0.645386078111504
1076PBRIDGE	PPMD	0.0954038234917804	-0.0678147281166347
1075PBRIDGE	PAD	-0.546345014716859	0.282755822633161
1074PBRIDGE	PAD	-0.590720775369393	0.281618874345083
1073PBRIDGE	NPD	0.253402246221906	0.0705453172454614
Meta_Sp_10_S17_R1_1	Healthy	0.255074679019189	0.0817683163676772
Meta_Sp_110_S80_R1_1	Healthy	0.249017880818475	0.08313493090154
Meta_Sp_112_S55_R1_1	Healthy	0.233146476240495	0.0615860007801852
Meta_Sp_148_S86_R1_1	Healthy	0.252380799576025	0.0815824606388533
Meta_Sp_157_S56_R1_1	Healthy	0.187365764723324	0.0589797576208683
Meta_Sp_165_S54_R1_1	Healthy	0.206108182024356	0.0493625514262242
Meta_Sp_17_S57_R1_1	Healthy	0.142840788979598	0.0123056080980284
Meta_Sp_170_S97_R1_1	Healthy	0.260606524949012	0.0714412314577314
Meta_Sp_188_S181_R1_1	Healthy	0.222219805583656	0.0522101002758257
Meta_Sp_191_S1_R1_1	Healthy	0.22536446914618	0.0779299313910826
Meta_Sp_192_S43_R1_1	Healthy	0.247550545874252	0.0756900243299335
Meta_Sp_205_S142_R1_1	Healthy	0.228974739902408	0.0605757289484598
Meta_Sp_212_S45_R1_1	Healthy	0.21843398820545	0.0636859031621087
Meta_Sp_215_S58_R1_1	Healthy	0.263540695432723	0.0808908420355542
