#SampleID	174LBQA	206ZFDA	287DJQA	388DHLA	LD200117-0003_L3_1000785	LD200117-0004_L3_1000786	LD200117-0005_L3_1000787	LD200117-0006_L3_1000734	LD200117-0007_L3_1000735	LD200117-0008_L3_1000736	LD200117-0009_L3_1000737	LD200117-0010_L3_1000738	LD200117-0011_L3_1000739	LD200117-0012_L3_1000740	LD200117-0013_L3_1000741	LD200117-0014_L3_1000742	LD200117-0015_L3_1001290	LD200117-0016_L3_1001359	LD200117-0017_L3_1001360	LD200117-0018_L3_1000753	LD200117-0019_L3_1000754	LD200117-0020_L3_1000755	LD200117-0021_L4_1000756	LD200117-0022_L4_1000757	LD200117-0023_L4_1000758	LD200117-0024_L4_1000759	LD200117-0025_L2_R1000760	LD200117-0026_L2_1000761	LD210301-0050_S20210312-0111_376VYKZ	LD210301-0051_S20210312-0112_377VHWH	LD210301-0052_S20210312-0113_086VHXM	LD210301-0053_S20210312-0114_R173VHJW	LD210301-0054_S20210312-0115_384VCZL	LD210301-0055_S20210312-0116_372VJHK	LD210301-0056_S20210312-0117_348VYQM	LD210301-0057_S20210312-0118_371VTYJ	LD210301-0058_S20210312-0119_367VWSY	LD210301-0059_S20210312-0120_002VWWX	LD210301-0060_S20210312-0121_031VPYH	LD210301-0061_S20210312-0122_357VLTS	LD210301-0062_S20210312-0123_342VCSL	LD210304-0033_S20210324-0146_036VXHM	LD210304-0034_S20210324-0147_358VWXC	LD210304-0035_S20210324-0148_347VPZL	LD210304-0036_S20210324-0149_047VLRL	LD210304-0037_S20210324-0152_350VLYY	LD210304-0038_S20210324-0153_180VHMQ	LD210304-0039_S20210324-0154_006VHQK	LD210304-0040_S20210324-0155_199VOZQ	LD210304-0041_S20210324-0156_235VDBJ	LD210304-0042_S20210324-0157_027VYMX	LD210307-0034_S20210324-0158_388VDHL	LD210307-0035_S20210324-0159_390VNFD	LD210307-0036_S20210324-0160_392VWLL	LD210307-0037_S20210324-0161_153VWG	LD210307-0038_S20210324-0162_393VZLH	LD210307-0039_S20210324-0163_040VYDY	LD210307-0040_S20210324-0164_309VHJD	LD210307-0041_S20210324-0165_395VGSQ	LD210307-0042_S20210324-0166_036AXHM	LD210307-0043_S20210324-0167_358AWXC	LD210307-0044_S20210324-0168_083VYGC	LD210307-0045_S20210324-0169_004VWZY	LD210307-0046_S20210324-0170_227VZMH	LD210307-0047_S20210324-0150_351VZDY	LD210307-0048_S20210324-0151_243VHZH	LD210309-0041_S20210324-0175_347APZL	LD210309-0042_S20210324-0176_083AYGC	LD210309-0043_S20210324-0177_004AWZY	LD210309-0044_S20210324-0178_R227AZMH	LD210309-0045_S20210324-0179_351AZDY	LD210309-0046_S20210324-0180_R243AHZH	LD210309-0047_S20210324-0181_331ALDY	LD210309-0048_S20210324-0182_R215ATKH	LD210309-0049_S20210324-0183_325ALRY	LD210309-0050_S20210324-0184_379ALJJ	LD210309-0051_S20210324-0185_361ATLX	LD210309-0052_S20210324-0186_C010WL	LD210309-0053_S20210324-0187_C013MJH	LD210309-0054_S20210324-0188_C024XHR	LD210309-0055_S20210324-0189_C018LJP	LD210309-0056_S20210324-0190_C017YYM	LD210309-0057_S20210324-0191_C020LBJ	LD210309-0058_S20210324-0192_C022SMR	LD210309-0059_S20210324-0193_C014LWG	LD210309-0060_S20210324-0194_C025PCY	LD210309-0061_S20210324-0195_C002HHP	LD210309-0062_S20210324-0196_C001CJB	LD210309-0063_S20210324-0197_C006LYH	LD210309-0064_S20210324-0198_C007XXZ	LD210309-0065_S20210324-0199_C008QLX	LD210309-0066_S20210324-0200_C009HHY	LD210309-0067_S20210324-0201_C003XYQ	LD210309-0068_S20210324-0202_C026CBR	LD210309-0069_S20210324-0203_C031CQS	LD210309-0070_S20210324-0204_C034LJ	LD210309-0071_S20210324-0205_331VLDY	LD210309-0072_S20210324-0206_215VTKH	LD210309-0073_S20210324-0207_325VLRY	LD210309-0074_S20210324-0208_379VLJJ	LD210309-0075_S20210324-0209_361VTLX	LD210309-0076_S20210324-0210_359VYSH	LD210309-0077_S20210324-0211_R195VXXY	LD210309-0078_S20210324-0212_155VCHJ	LD210309-0079_S20210324-0213_353VGSZ	LD210309-0080_S20210324-0214_R149VYYD	LD210309-0081_S20210324-0215_322VCHL	LD210309-0082_S20210324-0216_230VLSH	LD210309-0083_S20210324-0217_370VLZW	LD210309-0084_S20210324-0218_373VHXR	LD210309-0085_S20210324-0219_110VZSZ	LD210309-0086_S20210324-0220_189VXZJ	LD210309-0087_S20210324-0221_220VDXP	LD210309-0088_S20210324-0222_362VLBJ	LD210310-0025_S20210324-0171_354VPYM	LD210310-0026_S20210324-0172_363VLH	LD210310-0027_S20210324-0173_364VCZ	LD210310-0028_S20210324-0174_366VZMY
K07644	1.596415	1.062731	10.387173	15.315734	21.765923	30.38205	9.7891	1.30016	11.221613	0.473934	23.538117	5.71801	6.258462	13.672277	29.453911	11.89171	0	16.521607	0.475706	5.046707	0.473934	13.463313	0.680272	24.680953	0	0.777778	17.691383	16.685107	0	0	0	3.759873	12.48012	15.597703	21.537642	15.661075	15.44071	0	0	19.64012	7.62254	0.551639	0.713742	10.31911	0.118483	0.0885781	10.5071	36.445702	31.3159	4.121769	0	42.1322774	18.451513	19.081526	5.458928	12.336826	19.9921	0.118483	0	0.236177	0	0	9.837005	0	25.29698	0.224329	0.873618	0	0.208531	0	22.67456	4.2509774	28.69827	19.087868	14.163774	17.199977	0.236967	0	0	0.695238	0	0	0	0	0	0	0.442089	0	0.35293	0	0	0	0	0	0.113122	0	37.617564	23.35275	18.862997	16.473759	2.4193647	41.293734	0	8.925977	31.570797	0.118483	21.639847	0	0	19.586063	0.402843	0.236967	0.236967	0	5.37678	0	0	7.82701
K04774	0	0.321543	3.087352	0.376206	4.414658	15.1722605	34.225857	5.389032	0	0.918859	2.20352	18.66334	0.160772	9.497133	0.638158	0.330033	3.97753	0.259868	2.991071	4.287395	0.535088	0.430431	7.844885	0	0.174825	14.088946	24.787294	0	0.925926	2.251256	0	0	0	0.357357	0	1.5831471	0	0	1.087906	0	0.426081	0	0	0	12.318	11.21821	0	0.592712	0.328947	0.490196	12.28838	2	0	0	0.363636	0	3.02541	0	0	0	0	4.217656	0	0.409836	0	6.930924	15.70398	3.30921	14.5	0	0.4191247	27.2368	14.33319	0	0	0.904843	43.226399	1.510681	1.328947	0.646465	4.558865	0.229358	3.618265	2.863913	1.0524	8.1410959	3.865791	2.085204	4.867065	1.342942	1.236842	2.702304	4.62701	0.556228	0.21645	1.623778	9.65778	0	0	0	0	0.34965	10.506037	0	0	2.136171	0	0.21645	0	0	1.502513	0	33.5395	14.01864	20.72476	3.49452	0.164474	0
K02904	16	3.659931	0	15	28	17	12	31.40808	20.9524	9	31	5.84848	10	2.733333	23	13.9762	33.276772	18.59596	1	6.92778	18.10985	45.46465	32.238634	35.9524	38.660943	8	14	29.33502	51.3131	25.12699	5	12.84211	15	15	30	36.782382	45.85217	2.85965	7.701754	47.5476	36.422307	3.555556	26.979798	13.881	13.9524	3	36.745833	21.250421	21.712121	9.83044	3.60606	41.46169	23.7619	32.38655	31.26498	17	22	3	10.72727	0	17.266667	5.982456	16	1.848485	28.9524	0	3	0	0	9.85859	32.66326	13.9048	27	26.70998	9	18.292927	3	38.78355	46.23611	44.514621	34.952787	42.642237	38.6061	40.350623	43.408732	53.244319	29.527286	42.606273	43.2929	30.578518	32.057072	42.63705	37.803312	46.209969	57.381366	44.96564	20	26.55777	20.7786	10.25015	8	27.32039	0	14	24	40.098711	20	6	6.927777	22.591669	3.85833	5	1	2	7.483333	1	5.23232	26
K00996	0	0	0	0	10.435	18.6331	0	4.385388	0	0.611483	0.118203	32.5169	0.258398	0.236407	0.0857393	0	1.448781	0.1970477	0.191398	0.715686	4.09524	2.347441	13.8804537	1.193759	2.107739	2.422451	19.6028	0.54902	1.750447	2.56127	0	0	0	0.236407	0	0.413199	0	0	1.13636	0	0.587833	0	0.2044331	0.649351	0.132626	0	0.446078	0.362161	0.151203	1.10078	20.88789	0.55814	0	0	0.673262	0	0	0.262467	2.37849	0	0.0577428	4.04129	0	0	0	8.47208	0.236407	0.367647	16.72002	0	0.757863	27.3955	0	0.348039	0	1.929609	0.262467	0	0.990996	0.77446	1.005326	1.745724	4.256136	3.530189	5.6366458	2.897534	1.634059	0.645161	2.413619	2.934074	3.374971	0.506631	3.32624	0.944011	1.587679	0	0.131234	0	0	0.75	0.606452	1.448889	0	0.0663221	0	0	0	0.993109	1.0043	0	1.60309	0.305376	0.836559	0.516185	0	4.060192	0	0
K01809	0	0	0	0	0.403898	13.1734	47.4396	21.341441	1.185544	0	2.0653678	1.974805	1.13868	4.872204	1.312802	1.93648	25.2093619	1.0342008	1.129607	5.206403	18.537846	14.6189619	29.259104	1.3794	17.8501946	18.8471479	0.082846	8.5382926	18.5224336	7.6279294	0.5038086	1.53086	0	1.332197	1	4.525946	1.44792	4.707089	13.576096	1.910783	13.164107	3.529395	1.29151	0.854763	0.676256	14.663272	7.023091	4.300186	2.703041	8.683937	0.848009	0	0.695111	2.17015	6.290373	0	0.142503	0	34.545949	2.7386469	0.664336	4.240625	0	5.003544	0	0	16.136007	0	2.229634	10.4691165	2.095799	1.0343553	13.575577	0.6570624	2.278413	11.190531	77.4441779	42.96356112	29.6780154	34.6409164	17.1549034	19.468516	20.0548747	25.1091915	27.877984	23.1751095	20.2564766	19.3991383	25.0789955	20.4602051	24.8479414	15.5676663	19.0928765	27.1796301	40.3677045	22.9142059	10.017687	1.797716	0	0.909846	4.816696	2.174647	15.49399	0	0	4.521699	0.37037	4.585774	13.914486	0.51711	1.889589	10.658281	10.902468	1.738864	24.285736	8.795968	4.687247	6.474712
K20529	0	0	4.71667	3.05426	39.6775	0	0	8.27778	0	0	0.444444	0	0	0	0	0	4	13.6667	0	0.892857	0	0	9.156113	0	4.970551	0	0	2.624751	1	2.58095	0.591667	0	3.52381	9.75833	1	0	1.87619	0	0.171429	1	3.70085	0.74359	0.606838	29.2059	38.15499	0	10.0427	0	0	0	0.74359	8.95689	0	21.563479	0.934959	27.3361	0	0	0	0.595238	0	0	0	0	0	0	0	0	0	0	0	0	3.39024	0.683761	0	2.9187	0	6.991456	0	4.099856	0.803419	0	0	0.968254	0	1.9	1.606838	1.761905	0	0.520833	3.638581	0	1.978024	0.615942	2.95614	3.504275	8.29268	0	0	4.731708	0	0	0	14.425	0	0	0	0.534722	0	1	0	1.031894	0	0	2.025	0	0	4.19167
K00076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.616162	0	4	0	0.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K07043	0	1.71014	0.913043	0	2.664325	0	3.5922	6.159771	0.720513	0	2.282486	0	0	4.718106	0	1.124551	18.993778	1.43972	0.828729	0.685185	0.630449	11.493283	18.30287	1.08759	35.5789001	7.508482	0	3.0045836	7.845202	18.224899	4.204435	0.815789	1	2.148467	2.237551	4.669655	37.6508	1.56579	3.5884867	2.466104	15.530905	4.084122	0.903103	0.520833	7.034603	0.277778	18.355214	4.489643	0.888769	4.330744	0.156322	0	0	2.080413	34.7972017	0	1.49167	0	3.43093	0	0.113238	2.416587	0	0.416206	2	0	0	0	0	3.475519	3.242584	0.439479	0.526316	1.87619	0.531915	6.371561	2.027464	18.70636	7.4703831	18.656972	18.334655	3.156328	27.305609	10.829821	6.865454	9.7095809	8.481895	4.6277441	14.549237	18.802809	30.6190653	8.532947	13.19855	21.6574774	15.203556	20.983976	0.485437	3.195064	11.117	4.75307	1.034814	0.50505	0	0.322581	1	14.224699	0	2.074809	4.629515	2.3117936	1.276243	9.213474	0	0.387597	0	0.257092	1.407925	0
K09141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90081	2.517263	3.774195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K07109	0	0	0	0	0	0	0	0	0	0.75188	3.79699	0	0	0	0	0	3.06408	0	3.70426	0	0.594918	0	2.178299	0	1.87066	2.31183	0	0	3.36496	1.094891	0	0	0	0.693431	0	0	0	0	0	0	0.75188	0	0	0	0	0	0	0.877193	0	0.759124	0	0	0	0	0	0	0	0	0.37594	0	0	1.45985	0	0.56391	0	0	0	0	0	0	0	0	0	0.37594	0	0.291971	0	2.016037	0.488722	0.367647	4.765665	0	0.715328	0.490196	1.88564	0.14787	2.413955	7.121762	3.258283	4.605484	3.6407	2.396592	2.93875	0.291971	1	3.285914	0	0	0	0	0	0.609756	0	0	0	0.195489	0.337398	0.364964	0	0	0.882206	0	0	0	1.34837	0	0	0
K07775	0	0	0	0	0	0	0	1.703163	0	0	0	0	0	0	0	0	0.221411	0	0	0	0	1	0	0	0.364964	0	0	0	0	0.729927	0	0	0	0	0	0	0	0	0.729927	1	0	0.182292	0	0	0	0	0	0.347932	0	0	0.557178	0	0	0	0.243056	0	0	0	0	0.833333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.403893	0.471698	0.26455	0	0	0.861314	0	0	0	0	0	0	0	0	0	0	0	0	0.9375	0	0	0	0	0	0	0	0	0.722222	4.15625	3.30208	1.76389
K18931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.560606	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1.774786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675214	0	0	0	0	0	0	0	0	0	0
K01251	2.83492	2.4300325	0.45614	1.33095	33.278538	0.952381	18.40553	2.497714	13.3683	0.237302	30.2643	8.47794	6.94841	3.436015	27.497146	17.7056	4.5203015	27.04686	0	0.238095	0.303968	14.544841	5.8264	31.0968	4.920572	0	19.8492	17.449122	1.470942	0.411111	2.44286	8	13.4071	28.6008872	34.70876	24.0548	23.7167	1	0.15524	25.7111	12.51935	1.443226	35.473781	19.6262	23.42541	0	13.688848	16.979348	29.279338	1.93889	0	24.484148	24.546744	23.089559	36.608247	14.5246	32.604	0.238095	4.13475	0.118254	22.640027	0.117415	21.604	0	34.8548	0	0.43663	0	0.40403	0	23.947693	11.8984	17.235711	27.9532	20.24919	9.796434	0.491653	4.941455	2.929276	5.6394605	1.088661	0.6846038	0.436305	3.544767	1.129557	4.4562209	1.27397	0.655967	1.6831	2.755106	3.526031	0.767306	0.364993	4.975366	4.400927	8.838651	16.075086	31.788954	33.0929	9.301438	7.618135	23.192956	0	14.3913	28.6468	0.238095	31.146	0.238095	1.301925	29.492586	0.238095	0.827184	0.238095	0.636275	7.07381	0.199206	0.237302	16.923
K07473	0	0	0	0	0	0	0	14.448673	0	2.26829	1.60131	0	0	1.65986	3.843718	0	14.74892	0	0	0	3.99444	8.349245	19.951446	0	22.663117	0	0	5.582659	5.330711	14.200173	3.9	0	0.516667	4.246646	0.883333	0.427536	0.55914	15.51218	18.742591	3.036033	14.329726	0.477477	3.42563	1.42105	0.666667	0.983333	1.29545	3.094605	0	0	0	0	0	0	6.812493	0	0	0	0	0	0	5.438595	0	0	0	10.063215	1	1.868184	1.7	1	1.589744	29.604379	0	0	2.77778	0	0.433333	12.873989	12.477175	8.040607	12.962703	12.274492	5.082013	27.279636	11.351997	11.426278	17.385626	24.766332	12.279478	11.668588	17.951155	9.659126	6.699772	13.32284	11.577445	20.240659	0	0	0	1	1.67391	3.814527	9.11565	2.37037	0	0	0	5.345718	0.603604	0	0.956522	0.925926	6.46296	0.477273	6.12245	1.58333	0	0
K09780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.733333	0	0	0	0	0.719298	0	0	0	0	0.659574	0	0.925926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02013	0.598944	0.430213	13.938978	3.289223	5.122068	37.903663	0	66.3928832	2.326995	7.887107	4.493838	26.681051	6.3479733	40.870586	4.1715626	2.371479	106.2087441	5.9341878	8.6258553	21.39086	17.147439	65.517599	84.8526439	6.872479	132.2680079	16.65349	47.033278	38.413788	71.1531874	57.776299	5.22864	2.339687	1.37391	8.098754	0	18.936859	9.256568	6.334937	26.882281	12.953264	62.47053	8.545104	11.0134032	4.406403	1.459876	4.362343	72.0851707	45.1290058	16.674832	17.847655	10.609855	2.555429	1.270885	2.230256	39.548656	1.99372	3.180836	3.625352	44.8980423	4.141901	7.069614	15.284119	0.22272	5.491521	2.447188	14.787416	5.316568	6.261603	0.48077	39.525444	18.6150318	36.302571	46.145694	34.943384	4.301167	24.3730038	16.2139458	89.4620959	97.0358244	96.965256	123.67360936	76.5308405	114.8017652	112.2415127	137.565184	113.2418313	117.5668261	118.4069732	80.6981754	113.473056	113.3255986	90.2878169	102.6677037	77.0874683	78.0303868	108.0373113	33.196843	23.2907629	2.590305	7.899806	9.883599	14.6543653	1.575186	0.26738	1.1215653	58.760725	0.0980392	21.908687	16.9808564	4.97391	5.3776524	30.607722	19.5803315	13.594141	2.103884	16.449004	9.147898	4.093294
K15515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.516667	0	0	0	0	0	0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6375	0	0	0	0	0	0
K01875	0.262467	1.151057	1.641108	2.1494547	11.9717196	33.064846	3.292075	48.3362598	3.247031	12.709845	5.6002766	29.1610506	1.0850709	15.5426243	2.0064676	1.880439	60.8083089	4.7962465	6.093729	8.31819	11.1382711	41.538764	63.0427865	5.856452	68.1723102	24.174691	30.274057	28.4878979	38.012688	24.732214	7.861778	8.787665	6.287294	8.7379053	1.849268	6.1400731	2.456266	15.0714977	23.9422209	5.477929	38.1347096	8.0537214	2.338038	0.528447	16.760467	31.131683	41.9384425	19.6150572	3.2622082	17.584123	24.4506631	31.449776	19.660554	24.1341509	39.0968353	0.948246	2.985766	4.105852	46.1627187	2.6384462	1.7563102	13.141529	0	9.7494112	0.782974	8.63661	18.9064758	5.638401	18.23301	21.904312	9.227327	37.467286	9.9720965	7.520015	2.443473	21.8769324	80.404589	52.3613171	53.0015898	52.224099	56.747138	55.6642046	59.8112846	71.6584579	70.2688143	57.4964224	78.8835973	65.1136728	54.5342822	54.4894045	62.2776373	55.3883569	64.4387174	57.1534505	74.0343898	46.1456364	8.531057	0.36153	10.822404	8.230013	10.6547526	8.6156929	17.286196	0.479825	0.8239568	42.005553	0.225225	7.837171	22.3821448	4.3398727	2.738062	33.230464	51.348615	2.3679314	32.2369178	12.8450614	3.634564	1.58223
K00696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.882883	0	2.79279	1.36937	3.16216	0	0.402402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K13038	0	2.75758	1	0	0.550179	0	0	21.738024	0.0722222	2.69	0.220264	0	0.141643	0.4656081	1.124563	0	8.860896	0.512777	0.332892	0.375783	24.913528	6.841124	12.413438	0	8.7490375	0.954545	0	3.452035	0.745323	5.552993	1.728883	1	0	1.376819	0	0	0	1	3.081487	0	5.769989	2.144513	18.6944	0	0.104242	0.146628	5.5022262	1.6937551	0.590604	0.5792601	0	0	2.20588	0.493762	1.1629095	0.469047	0.298507	0.450617	0	0.913333	10	0	0	0.14245	1.052878	1.009724	0.459995	1.505086	0.269122	3.513142	0.4897476	1.20167	0.330033	0.937844	0	1.8062435	1.9887321	11.71962	11.0908392	12.680401	16.533534	9.9958812	9.267215	18.3018078	9.837111	7.586341	8.006954	9.886095	13.9915338	7.403085	16.431929	6.58104	6.2970279	9.270072	22.9910727	11.036415	0.576923	0.14245	0	0.381481	4.352915	0.75198	0	0	0	3.7999	0	0.980234	3.318713	0.45051	0.123005	0.141643	2.663738	0.522846	1.46381	4.008887	2.34667	1.77905
K02028	0.833333	0	13.125553	3.40176	1.663998	54.396081	0	30.0706452	1.307727	0.425287	2.419684	1.792629	1.427241	34.547429	0.438596	0.825375	24.1402572	1.769224	3.916769	2.15824	3.7687971	12.5190194	30.9977714	0.3233994	19.2596236	0	0	14.11017	35.957139	14.432682	3.946307	2.04609	2.099207	8.477866	1.242718	4.71504	0.485437	25.86818	6.905468	1.943768	10.1191085	0.487844	5.991356	0.413223	0.624361	0	5.906493	9.840712	34.14891	3.431696	0	0	0.0813008	0.256014	17.7911649	0	0.164835	0.8715054	8.779046	0	0.487805	14.101554	0	3.8157295	0.110016	0.556863	3.602491	0.473934	0	11.4394	1.387855	0	0.487805	4.304495	3.29712	7.6123069	3.7714154	28.2330062	30.701216	21.2301979	33.06523	48.724704	61.906661	25.355024	70.4990084	35.5317836	28.689096	35.2905548	38.189427	21.4805701	19.2334857	74.2667176	44.708007	35.0802235	26.582191	39.130429	2.0944891	1.0790641	0.57233	4.616852	1.7864105	12.7145631	0	0.256014	0	12.475211	0	7.005197	3.744148	1.564833	0.108247	1.338191	0.518135	3.724798	0	0.776767	1.348155	0
K01874	0.158479	0.340297	4.843666	2.016921	8.3216961	41.832426	4.811527	76.4214892	4.9093023	28.9226566	8.7537525	3.9862848	3.5007356	15.9762921	2.8076594	5.119465	75.4407699	7.2025706	7.1272262	10.2971011	31.2231777	50.2450063	60.7065807	5.4416498	58.0906755	13.4550555	0.4283748	28.5957364	45.8520219	19.037221	12.539517	8.7241326	10.2846326	14.901749	3.846654	12.3689126	3.367998	21.615535	33.77992	8.6709727	60.5973725	4.7843408	3.6285882	0.6397783	4.467854	3.6921124	24.6103268	20.5070321	8.6272412	14.4667497	6.8159885	31.031944	22.2971664	28.2308649	56.8508694	1.0208735	3.4925806	2.170893	57.421583	1.8414451	1.4092963	10.6939974	0.0902527	14.2627395	0.6949726	1.8739828	6.649012	1.4487415	1.8327454	23.0065482	10.5397537	2.518254	18.0828878	5.2317278	2.1784	27.0099891	26.6944112	74.0043754	89.3898031	71.2325926	63.8542477	52.5647352	50.637315	89.2615685	50.9038906	73.3972238	68.3142555	68.0719946	74.5623336	81.6517498000001	78.0991643	50.1887147	74.1195103	72.7348918	96.0131419	67.75513192	13.2646048	2.0398136	11.1244787	11.496917	14.1446731	10.294635	1.677843	0.885598	0	24.6699115	0.5677126	32.0307702	26.3304834	7.5349197	9.8293771	25.731744	13.696137	3.964072	2.0119263	10.042088	2.7551976	3.7618664
K03366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.489451	0	0.395218	0	0	0.21097	0	0	0	0	0	0	0	0	0	0	0.421941	0	0.320675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47059	0	0.205345	0.843882	0	0	0	0	0	0.1928964	0.421941	0	0	0	0	0	0	0.300985	0.950774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.421941	0	0	0
K20539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246305	9.34483	0	0	0	0	0	0	0	0	0.35468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492611	0	0	0	0	0	0	0	0	0	1.71264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246305	0	0	0	0	0	0	0	0	0	0	0	0
K01190	0	1.198139	4.72318	1.3534441	1.8949929	83.6470283	0.2909614	99.310612	4.5895589	27.5893281	5.2065804	6.0862573	6.0953463	11.5780905	10.8498371	20.7080702	100.171792	6.3600559	7.1399327	12.6679811	24.8444495	70.9982767	121.9138564	1.2857727	83.0585184	2.9461013	0.243405	43.522099	80.3248619	40.318287	22.6010538	13.067868	10.0079767	14.3900215	6.675219	19.0923221	2.788847	26.4489064	68.8519655	9.9417626	92.5850656	9.8388188	7.6399088	0.7510975	1.6273096	5.5179705	36.0850526	21.3043793	8.2439341	37.0579966	6.9829527	0.241546	1.0003473	5.4757222	49.8569882	0.9405352	0.6817748	4.0561658	62.3967627	1.924472	2.6632337	25.1057133	0.407332	20.6382313	1.6785178	1.162524	5.389664	3.302709	1.096122	36.9751454	19.1038537	3.0971018	19.8208697	7.1179028	3.3744443	54.57472492	12.04601	140.2213937	163.6922559	108.6337121	110.7116827	107.8204376	70.0430122	99.6577720000001	69.2363315	115.9359626	90.2119731	104.4826727	124.34337519	102.0783048	134.5838521	111.2034496	117.0441649	119.8226519	133.2750519	88.6049901	13.1488125	1.8973228	1.9101734	15.5782436	9.1723306	16.4129789	1.2838829	0.5720578	0.482051	46.2305625	0	24.6472851	38.2389481	8.5200548	2.9644699	79.7663584	7.639158	7.7786334	3.1699051	5.9063409	6.2426512	0.2079
K00021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57843	0	0	0.45098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21422	0.23638	0	0	0	0	0	0.277008	0	0	8.94585	4.41335	3.37739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05921	0.470589	0.280392	0	2.131368	23.24313	0	11.0294114	2.045098	20.59996	0.294118	29.86867	10.58431	7.42157	0.588235	19.4608	16.85691	0	30.28632	0	0	0.588235	11.53529	0	30.0569	0	0.584314	21.902	17.1627	0	0	0	9.084314	21.51181	23.598	38.998053	19.95691	2.821568	0	0	25.539212	11.6804	0	20.2189	18.40984	30.71573	0.154902	14.48427	17.2824	35.045118	3.98431	0	23.860735	19.51761	23.37651	6.91765	7.9451	25.83526	0	0	0	9.75345	0	14.719608	0	23.67651	0	0	0	0.294118	0	20.84515	9.15294	11.764705	32.4373	19.1667	9.943144	0	0	0	0	0	0	0	0	0.294118	0	0	0	0	0	0	0	0	0	0	0	16.60981	31.5804588	19.3588	13.27059	0.294118	19.70395	0	14.2667	26.10984	0	30.7608	0	0	23.1373	0	0	0	0	6.67451	0	0	13.91173
